"Photon energy (eV)"    "Reflectivity"
          25.141253  4.218149e-15
          25.142250  4.216128e-15
          25.143247  4.214107e-15
          25.144245  4.212088e-15
          25.145242  4.210069e-15
          25.146239  4.208052e-15
          25.147237  4.206036e-15
          25.148234  4.204020e-15
          25.149231  4.202006e-15
          25.150228  4.199993e-15
          25.151226  4.197981e-15
          25.152223  4.195970e-15
          25.153220  4.193960e-15
          25.154218  4.191951e-15
          25.155215  4.189943e-15
          25.156212  4.187936e-15
          25.157210  4.185930e-15
          25.158207  4.183925e-15
          25.159204  4.181922e-15
          25.160202  4.179919e-15
          25.161199  4.177917e-15
          25.162196  4.175916e-15
          25.163193  4.173917e-15
          25.164191  4.171918e-15
          25.165188  4.169921e-15
          25.166185  4.167924e-15
          25.167183  4.165929e-15
          25.168180  4.163934e-15
          25.169177  4.161941e-15
          25.170175  4.159948e-15
          25.171172  4.157957e-15
          25.172169  4.155966e-15
          25.173166  4.153977e-15
          25.174164  4.151989e-15
          25.175161  4.150002e-15
          25.176158  4.148015e-15
          25.177156  4.146030e-15
          25.178153  4.144046e-15
          25.179150  4.142063e-15
          25.180148  4.140081e-15
          25.181145  4.138100e-15
          25.182142  4.136120e-15
          25.183139  4.134141e-15
          25.184137  4.132163e-15
          25.185134  4.130186e-15
          25.186131  4.128210e-15
          25.187129  4.126235e-15
          25.188126  4.124261e-15
          25.189123  4.122288e-15
          25.190121  4.120316e-15
          25.191118  4.118345e-15
          25.192115  4.116375e-15
          25.193113  4.114406e-15
          25.194110  4.112438e-15
          25.195107  4.110472e-15
          25.196104  4.108506e-15
          25.197102  4.106541e-15
          25.198099  4.104577e-15
          25.199096  4.102615e-15
          25.200094  4.100653e-15
          25.201091  4.098692e-15
          25.202088  4.096733e-15
          25.203086  4.094774e-15
          25.204083  4.092816e-15
          25.205080  4.090860e-15
          25.206077  4.088904e-15
          25.207075  4.086949e-15
          25.208072  4.084996e-15
          25.209069  4.083043e-15
          25.210067  4.081091e-15
          25.211064  4.079141e-15
          25.212061  4.077191e-15
          25.213059  4.075243e-15
          25.214056  4.073295e-15
          25.215053  4.071349e-15
          25.216050  4.069403e-15
          25.217048  4.067458e-15
          25.218045  4.065515e-15
          25.219042  4.063572e-15
          25.220040  4.061631e-15
          25.221037  4.059690e-15
          25.222034  4.057751e-15
          25.223032  4.055812e-15
          25.224029  4.053875e-15
          25.225026  4.051938e-15
          25.226024  4.050003e-15
          25.227021  4.048068e-15
          25.228018  4.046135e-15
          25.229015  4.044202e-15
          25.230013  4.042270e-15
          25.231010  4.040340e-15
          25.232007  4.038410e-15
          25.233005  4.036482e-15
          25.234002  4.034554e-15
          25.234999  4.032628e-15
          25.235997  4.030702e-15
          25.236994  4.028778e-15
          25.237991  4.026854e-15
          25.238988  4.024931e-15
          25.239986  4.023010e-15
          25.240983  4.021089e-15
          25.241980  4.019170e-15
          25.242978  4.017251e-15
          25.243975  4.015333e-15
          25.244972  4.013417e-15
          25.245970  4.011501e-15
          25.246967  4.009587e-15
          25.247964  4.007673e-15
          25.248961  4.005760e-15
          25.249959  4.003849e-15
          25.250956  4.001938e-15
          25.251953  4.000028e-15
          25.252951  3.998119e-15
          25.253948  3.996212e-15
          25.254945  3.994305e-15
          25.255943  3.992399e-15
          25.256940  3.990494e-15
          25.257937  3.988590e-15
          25.258935  3.986688e-15
          25.259932  3.984786e-15
          25.260929  3.982885e-15
          25.261926  3.980985e-15
          25.262924  3.979086e-15
          25.263921  3.977188e-15
          25.264918  3.975291e-15
          25.265916  3.973395e-15
          25.266913  3.971500e-15
          25.267910  3.969606e-15
          25.268908  3.967713e-15
          25.269905  3.965821e-15
          25.270902  3.963930e-15
          25.271899  3.962040e-15
          25.272897  3.960151e-15
          25.273894  3.958263e-15
          25.274891  3.956375e-15
          25.275889  3.954489e-15
          25.276886  3.952604e-15
          25.277883  3.950720e-15
          25.278881  3.948836e-15
          25.279878  3.946954e-15
          25.280875  3.945073e-15
          25.281872  3.943192e-15
          25.282870  3.941313e-15
          25.283867  3.939434e-15
          25.284864  3.937557e-15
          25.285862  3.935680e-15
          25.286859  3.933805e-15
          25.287856  3.931930e-15
          25.288854  3.930057e-15
          25.289851  3.928184e-15
          25.290848  3.926312e-15
          25.291846  3.924442e-15
          25.292843  3.922572e-15
          25.293840  3.920703e-15
          25.294837  3.918835e-15
          25.295835  3.916968e-15
          25.296832  3.915103e-15
          25.297829  3.913238e-15
          25.298827  3.911374e-15
          25.299824  3.909511e-15
          25.300821  3.907649e-15
          25.301819  3.905787e-15
          25.302816  3.903927e-15
          25.303813  3.902068e-15
          25.304810  3.900210e-15
          25.305808  3.898353e-15
          25.306805  3.896496e-15
          25.307802  3.894641e-15
          25.308800  3.892786e-15
          25.309797  3.890933e-15
          25.310794  3.889081e-15
          25.311792  3.887229e-15
          25.312789  3.885378e-15
          25.313786  3.883529e-15
          25.314783  3.881680e-15
          25.315781  3.879832e-15
          25.316778  3.877986e-15
          25.317775  3.876140e-15
          25.318773  3.874295e-15
          25.319770  3.872451e-15
          25.320767  3.870608e-15
          25.321765  3.868766e-15
          25.322762  3.866925e-15
          25.323759  3.865085e-15
          25.324757  3.863245e-15
          25.325754  3.861407e-15
          25.326751  3.859570e-15
          25.327748  3.857734e-15
          25.328746  3.855898e-15
          25.329743  3.854064e-15
          25.330740  3.852230e-15
          25.331738  3.850398e-15
          25.332735  3.848566e-15
          25.333732  3.846735e-15
          25.334730  3.844905e-15
          25.335727  3.843077e-15
          25.336724  3.841249e-15
          25.337721  3.839422e-15
          25.338719  3.837596e-15
          25.339716  3.835771e-15
          25.340713  3.833947e-15
          25.341711  3.832123e-15
          25.342708  3.830301e-15
          25.343705  3.828480e-15
          25.344703  3.826660e-15
          25.345700  3.824840e-15
          25.346697  3.823022e-15
          25.347694  3.821204e-15
          25.348692  3.819387e-15
          25.349689  3.817572e-15
          25.350686  3.815757e-15
          25.351684  3.813943e-15
          25.352681  3.812130e-15
          25.353678  3.810318e-15
          25.354676  3.808507e-15
          25.355673  3.806697e-15
          25.356670  3.804888e-15
          25.357668  3.803080e-15
          25.358665  3.801273e-15
          25.359662  3.799466e-15
          25.360659  3.797661e-15
          25.361657  3.795856e-15
          25.362654  3.794053e-15
          25.363651  3.792250e-15
          25.364649  3.790448e-15
          25.365646  3.788647e-15
          25.366643  3.786847e-15
          25.367641  3.785049e-15
          25.368638  3.783250e-15
          25.369635  3.781453e-15
          25.370632  3.779657e-15
          25.371630  3.777862e-15
          25.372627  3.776068e-15
          25.373624  3.774274e-15
          25.374622  3.772482e-15
          25.375619  3.770690e-15
          25.376616  3.768899e-15
          25.377614  3.767110e-15
          25.378611  3.765321e-15
          25.379608  3.763533e-15
          25.380605  3.761746e-15
          25.381603  3.759960e-15
          25.382600  3.758175e-15
          25.383597  3.756390e-15
          25.384595  3.754607e-15
          25.385592  3.752825e-15
          25.386589  3.751043e-15
          25.387587  3.749263e-15
          25.388584  3.747483e-15
          25.389581  3.745704e-15
          25.390579  3.743926e-15
          25.391576  3.742149e-15
          25.392573  3.740373e-15
          25.393570  3.738598e-15
          25.394568  3.736824e-15
          25.395565  3.735051e-15
          25.396562  3.733279e-15
          25.397560  3.731507e-15
          25.398557  3.729737e-15
          25.399554  3.727967e-15
          25.400552  3.726198e-15
          25.401549  3.724430e-15
          25.402546  3.722663e-15
          25.403543  3.720897e-15
          25.404541  3.719132e-15
          25.405538  3.717368e-15
          25.406535  3.715605e-15
          25.407533  3.713842e-15
          25.408530  3.712081e-15
          25.409527  3.710320e-15
          25.410525  3.708561e-15
          25.411522  3.706802e-15
          25.412519  3.705044e-15
          25.413516  3.703287e-15
          25.414514  3.701531e-15
          25.415511  3.699776e-15
          25.416508  3.698022e-15
          25.417506  3.696268e-15
          25.418503  3.694516e-15
          25.419500  3.692764e-15
          25.420498  3.691013e-15
          25.421495  3.689264e-15
          25.422492  3.687515e-15
          25.423489  3.685767e-15
          25.424487  3.684020e-15
          25.425484  3.682274e-15
          25.426481  3.680528e-15
          25.427479  3.678784e-15
          25.428476  3.677040e-15
          25.429473  3.675298e-15
          25.430471  3.673556e-15
          25.431468  3.671815e-15
          25.432465  3.670075e-15
          25.433463  3.668336e-15
          25.434460  3.666598e-15
          25.435457  3.664861e-15
          25.436454  3.663124e-15
          25.437452  3.661389e-15
          25.438449  3.659654e-15
          25.439446  3.657921e-15
          25.440444  3.656188e-15
          25.441441  3.654456e-15
          25.442438  3.652725e-15
          25.443436  3.650995e-15
          25.444433  3.649266e-15
          25.445430  3.647537e-15
          25.446427  3.645810e-15
          25.447425  3.644083e-15
          25.448422  3.642357e-15
          25.449419  3.640633e-15
          25.450417  3.638909e-15
          25.451414  3.637185e-15
          25.452411  3.635463e-15
          25.453409  3.633742e-15
          25.454406  3.632022e-15
          25.455403  3.630302e-15
          25.456400  3.628583e-15
          25.457398  3.626866e-15
          25.458395  3.625149e-15
          25.459392  3.623433e-15
          25.460390  3.621717e-15
          25.461387  3.620003e-15
          25.462384  3.618290e-15
          25.463382  3.616577e-15
          25.464379  3.614866e-15
          25.465376  3.613155e-15
